id,session,session_seq,visit_id,trial,trial_type,button_pressed,HIT,MISS,FA,CR,correct,response_time
321,1,1,321_1_2024-02-05,7,0,0,0,0,0,1,1,2343
321,1,1,321_1_2024-02-05,8,1,1,1,0,0,0,1,1985
321,1,1,321_1_2024-02-05,9,1,0,0,1,0,0,0,1867
321,1,1,321_1_2024-02-05,10,1,1,1,0,0,0,1,1534
321,2,2,321_2_2024-02-05,1,1,0,0,1,0,0,0,3317
321,2,2,321_2_2024-02-05,2,1,1,1,0,0,0,1,1901
321,2,2,321_2_2024-02-05,3,0,0,0,0,0,1,1,1553
321,2,2,321_2_2024-02-05,4,1,0,0,1,0,0,0,2118
321,2,2,321_2_2024-02-05,5,0,1,0,0,1,0,0,3868
321,2,2,321_2_2024-02-05,6,1,0,0,1,0,0,0,4055
321,2,2,321_2_2024-02-05,7,0,0,0,0,0,1,1,2650
321,2,2,321_2_2024-02-05,8,0,0,0,0,0,1,1,2119
321,2,2,321_2_2024-02-05,9,1,0,0,1,0,0,0,2101
321,2,2,321_2_2024-02-05,10,0,0,0,0,0,1,1,2286
321,3,3,321_3_2024-02-05,1,1,1,1,0,0,0,1,1919
321,3,3,321_3_2024-02-05,2,1,1,1,0,0,0,1,1585
321,3,3,321_3_2024-02-05,3,0,1,0,0,1,0,0,1684
321,3,3,321_3_2024-02-05,4,1,0,0,1,0,0,0,2802
321,3,3,321_3_2024-02-05,5,0,1,0,0,1,0,0,2167
321,3,3,321_3_2024-02-05,6,0,1,0,0,1,0,0,1385
321,3,3,321_3_2024-02-05,7,1,1,1,0,0,0,1,2417
321,3,3,321_3_2024-02-05,8,1,0,0,1,0,0,0,1433
321,3,3,321_3_2024-02-05,9,0,1,0,0,1,0,0,2937
321,3,3,321_3_2024-02-05,10,0,1,0,0,1,0,0,1651
322,1,1,322_1_2024-02-13,1,0,0,0,0,0,1,1,2836
322,1,1,322_1_2024-02-13,2,1,1,1,0,0,0,1,1651
322,1,1,322_1_2024-02-13,3,0,0,0,0,0,1,1,2033
322,1,1,322_1_2024-02-13,4,1,1,1,0,0,0,1,1601
322,1,1,322_1_2024-02-13,5,1,1,1,0,0,0,1,2435
322,1,1,322_1_2024-02-13,6,0,0,0,0,0,1,1,2302
322,1,1,322_1_2024-02-13,7,1,1,1,0,0,0,1,1588
322,1,1,322_1_2024-02-13,8,1,0,0,1,0,0,0,5352
322,1,1,322_1_2024-02-13,9,0,1,0,0,1,0,0,1769
322,1,1,322_1_2024-02-13,10,0,0,0,0,0,1,1,2267
322,2,2,322_2_2024-02-13,1,0,0,0,0,0,1,1,2385
322,2,2,322_2_2024-02-13,2,1,1,1,0,0,0,1,2769
322,2,2,322_2_2024-02-13,3,0,0,0,0,0,1,1,1800
322,2,2,322_2_2024-02-13,4,1,1,1,0,0,0,1,2267
322,2,2,322_2_2024-02-13,5,1,1,1,0,0,0,1,1467
322,2,2,322_2_2024-02-13,6,0,0,0,0,0,1,1,1920
322,2,2,322_2_2024-02-13,7,1,1,1,0,0,0,1,2032
322,2,2,322_2_2024-02-13,8,1,1,1,0,0,0,1,1385
322,2,2,322_2_2024-02-13,9,0,0,0,0,0,1,1,2217
322,2,2,322_2_2024-02-13,10,0,0,0,0,0,1,1,1963
322,3,3,322_3_2024-02-13,1,0,0,0,0,0,1,1,2116
322,3,3,322_3_2024-02-13,2,0,0,0,0,0,1,1,1966
322,3,3,322_3_2024-02-13,3,1,1,1,0,0,0,1,1836
322,3,3,322_3_2024-02-13,4,0,0,0,0,0,1,1,2268
322,3,3,322_3_2024-02-13,5,1,1,1,0,0,0,1,1534
322,3,3,322_3_2024-02-13,6,0,0,0,0,0,1,1,1867
322,3,3,322_3_2024-02-13,7,1,1,1,0,0,0,1,2319
322,3,3,322_3_2024-02-13,8,1,0,0,1,0,0,0,3284
322,3,3,322_3_2024-02-13,9,1,1,1,0,0,0,1,1600
322,3,3,322_3_2024-02-13,10,0,0,0,0,0,1,1,2171
323,1,1,323_1_2024-02-19,1,0,0,0,0,0,1,1,3207
323,1,1,323_1_2024-02-19,2,1,0,0,1,0,0,0,3584
323,1,1,323_1_2024-02-19,3,1,1,1,0,0,0,1,1935
323,1,1,323_1_2024-02-19,4,0,0,0,0,0,1,1,2633
323,1,1,323_1_2024-02-19,5,1,1,1,0,0,0,1,2417
323,1,1,323_1_2024-02-19,6,0,0,0,0,0,1,1,1568
323,1,1,323_1_2024-02-19,7,0,0,0,0,0,1,1,2218
323,1,1,323_1_2024-02-19,8,1,1,1,0,0,0,1,3066
323,1,1,323_1_2024-02-19,9,1,0,0,1,0,0,0,2651
323,1,1,323_1_2024-02-19,10,0,0,0,0,0,1,1,2301
323,2,2,323_2_2024-02-19,1,0,0,0,0,0,1,1,1802
323,2,2,323_2_2024-02-19,2,0,0,0,0,0,1,1,2252
323,2,2,323_2_2024-02-19,3,1,0,0,1,0,0,0,1852
323,2,2,323_2_2024-02-19,4,0,0,0,0,0,1,1,2902
323,2,2,323_2_2024-02-19,5,1,0,0,1,0,0,0,3002
323,2,2,323_2_2024-02-19,6,1,1,1,0,0,0,1,1982
323,2,2,323_2_2024-02-19,7,0,0,0,0,0,1,1,1866
323,2,2,323_2_2024-02-19,8,1,0,0,1,0,0,0,3052
323,2,2,323_2_2024-02-19,9,0,0,0,0,0,1,1,3379
323,2,2,323_2_2024-02-19,10,1,0,0,1,0,0,0,3568
323,3,3,323_3_2024-02-19,1,1,0,0,1,0,0,0,1931
323,3,3,323_3_2024-02-19,2,1,0,0,1,0,0,0,2636
323,3,3,323_3_2024-02-19,3,0,0,0,0,0,1,1,4450
323,3,3,323_3_2024-02-19,4,1,1,1,0,0,0,1,3117
323,3,3,323_3_2024-02-19,5,0,0,0,0,0,1,1,2269
323,3,3,323_3_2024-02-19,6,0,0,0,0,0,1,1,3986
323,3,3,323_3_2024-02-19,7,0,0,0,0,0,1,1,3469
323,3,3,323_3_2024-02-19,8,1,1,1,0,0,0,1,2137
323,3,3,323_3_2024-02-19,9,0,0,0,0,0,1,1,1669
323,3,3,323_3_2024-02-19,10,1,0,0,1,0,0,0,1316
324,1,1,324_1_2024-02-28,1,0,0,0,0,0,1,1,1734
324,1,1,324_1_2024-02-28,2,1,1,1,0,0,0,1,2070
324,1,1,324_1_2024-02-28,3,1,1,1,0,0,0,1,2533
324,1,1,324_1_2024-02-28,4,1,0,0,1,0,0,0,1867
324,1,1,324_1_2024-02-28,5,0,0,0,0,0,1,1,1484
324,1,1,324_1_2024-02-28,6,1,1,1,0,0,0,1,2051
324,1,1,324_1_2024-02-28,7,0,0,0,0,0,1,1,3317
324,1,1,324_1_2024-02-28,8,0,0,0,0,0,1,1,1584
324,1,1,324_1_2024-02-28,9,0,0,0,0,0,1,1,1734
324,1,1,324_1_2024-02-28,10,1,1,1,0,0,0,1,1898
324,2,2,324_2_2024-02-28,1,0,0,0,0,0,1,1,1517
324,2,2,324_2_2024-02-28,2,1,0,0,1,0,0,0,3236
324,2,2,324_2_2024-02-28,3,0,0,0,0,0,1,1,1518
324,2,2,324_2_2024-02-28,4,1,0,0,1,0,0,0,3320
324,2,2,324_2_2024-02-28,5,1,0,0,1,0,0,0,4701
324,2,2,324_2_2024-02-28,6,0,0,0,0,0,1,1,1784
324,2,2,324_2_2024-02-28,7,1,0,0,1,0,0,0,1869
324,2,2,324_2_2024-02-28,8,1,1,1,0,0,0,1,1634
324,2,2,324_2_2024-02-28,9,0,0,0,0,0,1,1,1635
324,2,2,324_2_2024-02-28,10,0,0,0,0,0,1,1,2455
324,3,3,324_3_2024-02-28,1,1,1,1,0,0,0,1,1518
324,3,3,324_3_2024-02-28,2,0,0,0,0,0,1,1,1085
324,3,3,324_3_2024-02-28,3,1,1,1,0,0,0,1,1502
324,3,3,324_3_2024-02-28,4,1,1,1,0,0,0,1,1417
324,3,3,324_3_2024-02-28,5,0,0,0,0,0,1,1,1769
324,3,3,324_3_2024-02-28,6,0,0,0,0,0,1,1,2134
324,3,3,324_3_2024-02-28,7,1,0,0,1,0,0,0,2467
324,3,3,324_3_2024-02-28,8,0,0,0,0,0,1,1,1586
324,3,3,324_3_2024-02-28,9,1,0,0,1,0,0,0,1619
324,3,3,324_3_2024-02-28,10,0,0,0,0,0,1,1,2183
325,1,1,325_1_2024-02-22,1,0,0,0,0,0,1,1,1567
325,1,1,325_1_2024-02-22,2,1,1,1,0,0,0,1,1651
325,1,1,325_1_2024-02-22,3,0,0,0,0,0,1,1,1798
325,1,1,325_1_2024-02-22,4,1,1,1,0,0,0,1,1718
325,1,1,325_1_2024-02-22,5,1,1,1,0,0,0,1,1622
325,1,1,325_1_2024-02-22,6,0,0,0,0,0,1,1,1667
325,1,1,325_1_2024-02-22,7,0,0,0,0,0,1,1,1935
325,1,1,325_1_2024-02-22,8,1,1,1,0,0,0,1,1117
325,1,1,325_1_2024-02-22,9,0,0,0,0,0,1,1,2017
325,1,1,325_1_2024-02-22,10,1,1,1,0,0,0,1,1534
325,2,2,325_2_2024-02-22,1,1,0,0,1,0,0,0,1883
325,2,2,325_2_2024-02-22,2,0,0,0,0,0,1,1,1600
325,2,2,325_2_2024-02-22,3,0,0,0,0,0,1,1,1451
325,2,2,325_2_2024-02-22,4,1,0,0,1,0,0,0,1400
325,2,2,325_2_2024-02-22,5,1,0,0,1,0,0,0,1870
325,2,2,325_2_2024-02-22,6,1,0,0,1,0,0,0,2368
325,2,2,325_2_2024-02-22,7,0,0,0,0,0,1,1,2384
325,2,2,325_2_2024-02-22,8,0,0,0,0,0,1,1,1351
325,2,2,325_2_2024-02-22,9,0,0,0,0,0,1,1,1216
325,2,2,325_2_2024-02-22,10,1,1,1,0,0,0,1,1568
325,3,3,325_3_2024-02-22,1,1,1,1,0,0,0,1,3334
325,3,3,325_3_2024-02-22,2,0,0,0,0,0,1,1,2018
325,3,3,325_3_2024-02-22,3,1,1,1,0,0,0,1,1384
325,3,3,325_3_2024-02-22,4,0,0,0,0,0,1,1,1434
325,3,3,325_3_2024-02-22,5,1,1,1,0,0,0,1,3269
325,3,3,325_3_2024-02-22,6,1,0,0,1,0,0,0,4918
325,3,3,325_3_2024-02-22,7,0,0,0,0,0,1,1,2084
325,3,3,325_3_2024-02-22,8,1,1,1,0,0,0,1,1366
325,3,3,325_3_2024-02-22,9,0,0,0,0,0,1,1,1550
325,3,3,325_3_2024-02-22,10,0,1,0,0,1,0,0,3485
326,1,1,326_1_2024-03-11,1,1,0,0,1,0,0,0,1900
326,1,1,326_1_2024-03-11,2,1,1,1,0,0,0,1,2983
326,1,1,326_1_2024-03-11,3,0,0,0,0,0,1,1,2489
326,1,1,326_1_2024-03-11,4,1,1,1,0,0,0,1,2005
326,1,1,326_1_2024-03-11,5,0,0,0,0,0,1,1,2401
326,1,1,326_1_2024-03-11,6,0,1,0,0,1,0,0,3934
326,1,1,326_1_2024-03-11,7,0,1,0,0,1,0,0,6252
326,1,1,326_1_2024-03-11,8,1,1,1,0,0,0,1,1968
326,1,1,326_1_2024-03-11,9,1,1,1,0,0,0,1,1337
326,1,1,326_1_2024-03-11,10,0,0,0,0,0,1,1,1617
326,2,2,326_2_2024-03-11,1,0,0,0,0,0,1,1,1818
326,2,2,326_2_2024-03-11,2,0,1,0,0,1,0,0,3844
326,2,2,326_2_2024-03-11,3,0,0,0,0,0,1,1,1784
326,2,2,326_2_2024-03-11,4,0,0,0,0,0,1,1,1735
326,2,2,326_2_2024-03-11,5,0,1,0,0,1,0,0,9102
326,2,2,326_2_2024-03-11,6,1,1,1,0,0,0,1,4336
326,2,2,326_2_2024-03-11,7,1,0,0,1,0,0,0,2401
326,2,2,326_2_2024-03-11,8,1,0,0,1,0,0,0,4250
326,2,2,326_2_2024-03-11,9,1,1,1,0,0,0,1,1587
326,2,2,326_2_2024-03-11,10,1,1,1,0,0,0,1,1819
326,3,3,326_3_2024-03-11,1,0,0,0,0,0,1,1,4653
326,3,3,326_3_2024-03-11,2,0,0,0,0,0,1,1,3267
326,3,3,326_3_2024-03-11,3,1,1,1,0,0,0,1,2101
326,3,3,326_3_2024-03-11,4,0,0,0,0,0,1,1,2186
326,3,3,326_3_2024-03-11,5,1,1,1,0,0,0,1,2084
326,3,3,326_3_2024-03-11,6,0,0,0,0,0,1,1,2634
326,3,3,326_3_2024-03-11,7,1,0,0,1,0,0,0,8053
326,3,3,326_3_2024-03-11,8,1,1,1,0,0,0,1,1281
326,3,3,326_3_2024-03-11,9,0,0,0,0,0,1,1,2051
326,3,3,326_3_2024-03-11,10,1,1,1,0,0,0,1,2066
327,1,1,327_1_2024-03-14,1,1,0,0,1,0,0,0,3018
327,1,1,327_1_2024-03-14,2,1,1,1,0,0,0,1,1883
327,1,1,327_1_2024-03-14,3,1,0,0,1,0,0,0,4867
327,1,1,327_1_2024-03-14,4,1,0,0,1,0,0,0,2484
327,1,1,327_1_2024-03-14,5,0,0,0,0,0,1,1,2550
327,1,1,327_1_2024-03-14,6,0,0,0,0,0,1,1,3468
327,1,1,327_1_2024-03-14,7,1,0,0,1,0,0,0,2817
327,1,1,327_1_2024-03-14,8,0,0,0,0,0,1,1,4636
327,1,1,327_1_2024-03-14,9,0,0,0,0,0,1,1,3840
327,1,1,327_1_2024-03-14,10,0,0,0,0,0,1,1,3302
327,2,2,327_2_2024-03-14,1,1,1,1,0,0,0,1,1234
327,2,2,327_2_2024-03-14,2,0,0,0,0,0,1,1,2753
327,2,2,327_2_2024-03-14,3,0,0,0,0,0,1,1,4218
327,2,2,327_2_2024-03-14,4,1,0,0,1,0,0,0,3683
327,2,2,327_2_2024-03-14,5,1,0,0,1,0,0,0,2801
327,2,2,327_2_2024-03-14,6,0,0,0,0,0,1,1,3501
327,2,2,327_2_2024-03-14,7,0,0,0,0,0,1,1,1919
327,2,2,327_2_2024-03-14,8,0,0,0,0,0,1,1,1785
327,2,2,327_2_2024-03-14,9,1,1,1,0,0,0,1,1485
327,2,2,327_2_2024-03-14,10,1,0,0,1,0,0,0,2734
327,3,3,327_3_2024-03-14,1,0,0,0,0,0,1,1,2883
327,3,3,327_3_2024-03-14,2,0,0,0,0,0,1,1,2766
327,3,3,327_3_2024-03-14,3,1,1,1,0,0,0,1,1485
327,3,3,327_3_2024-03-14,4,0,0,0,0,0,1,1,2251
327,3,3,327_3_2024-03-14,5,0,0,0,0,0,1,1,1785
327,3,3,327_3_2024-03-14,6,1,1,1,0,0,0,1,2017
327,3,3,327_3_2024-03-14,7,1,1,1,0,0,0,1,3418
327,3,3,327_3_2024-03-14,8,1,1,1,0,0,0,1,2885
327,3,3,327_3_2024-03-14,9,1,0,0,1,0,0,0,2236
327,3,3,327_3_2024-03-14,10,0,0,0,0,0,1,1,2001
328,1,1,328_1_2024-03-26,1,0,0,0,0,0,1,1,2050
328,1,1,328_1_2024-03-26,2,1,1,1,0,0,0,1,1453
328,1,1,328_1_2024-03-26,3,1,0,0,1,0,0,0,5051
328,1,1,328_1_2024-03-26,4,0,0,0,0,0,1,1,3407
328,1,1,328_1_2024-03-26,5,0,0,0,0,0,1,1,3252
328,1,1,328_1_2024-03-26,6,1,1,1,0,0,0,1,1239
328,1,1,328_1_2024-03-26,7,1,1,1,0,0,0,1,1286
328,1,1,328_1_2024-03-26,8,1,0,0,1,0,0,0,3069
328,1,1,328_1_2024-03-26,9,0,0,0,0,0,1,1,2819
328,1,1,328_1_2024-03-26,10,0,1,0,0,1,0,0,2102
328,2,2,328_2_2024-03-26,1,1,1,1,0,0,0,1,1269
328,2,2,328_2_2024-03-26,2,1,0,0,1,0,0,0,2135
328,2,2,328_2_2024-03-26,3,0,0,0,0,0,1,1,2669
328,2,2,328_2_2024-03-26,4,0,0,0,0,0,1,1,3684
328,2,2,328_2_2024-03-26,5,0,0,0,0,0,1,1,1717
328,2,2,328_2_2024-03-26,6,1,1,1,0,0,0,1,1101
328,2,2,328_2_2024-03-26,7,1,1,1,0,0,0,1,1164
328,2,2,328_2_2024-03-26,8,0,0,0,0,0,1,1,2232
328,2,2,328_2_2024-03-26,9,1,0,0,1,0,0,0,1917
328,2,2,328_2_2024-03-26,10,0,1,0,0,1,0,0,2551
328,3,3,328_3_2024-03-26,1,0,0,0,0,0,1,1,2750
328,3,3,328_3_2024-03-26,2,1,1,1,0,0,0,1,3584
328,3,3,328_3_2024-03-26,3,1,0,0,1,0,0,0,2885
328,3,3,328_3_2024-03-26,4,0,0,0,0,0,1,1,5703
328,3,3,328_3_2024-03-26,5,1,0,0,1,0,0,0,2482
328,3,3,328_3_2024-03-26,6,1,1,1,0,0,0,1,1151
328,3,3,328_3_2024-03-26,7,1,0,0,1,0,0,0,1237
328,3,3,328_3_2024-03-26,8,0,1,0,0,1,0,0,2551
328,3,3,328_3_2024-03-26,9,0,0,0,0,0,1,1,2349
328,3,3,328_3_2024-03-26,10,0,0,0,0,0,1,1,2065
329,1,1,329_1_2024-04-02,1,1,1,1,0,0,0,1,2849
329,1,1,329_1_2024-04-02,2,1,1,1,0,0,0,1,2886
329,1,1,329_1_2024-04-02,3,1,0,0,1,0,0,0,2617
329,1,1,329_1_2024-04-02,4,0,1,0,0,1,0,0,1404
329,1,1,329_1_2024-04-02,5,0,0,0,0,0,1,1,2167
329,1,1,329_1_2024-04-02,6,0,1,0,0,1,0,0,4234
329,1,1,329_1_2024-04-02,7,0,0,0,0,0,1,1,4007
329,1,1,329_1_2024-04-02,8,1,0,0,1,0,0,0,3517
329,1,1,329_1_2024-04-02,9,1,0,0,1,0,0,0,5516
329,1,1,329_1_2024-04-02,10,0,0,0,0,0,1,1,4766
329,2,2,329_2_2024-04-02,1,0,0,0,0,0,1,1,4068
329,2,2,329_2_2024-04-02,2,0,0,0,0,0,1,1,4019
329,2,2,329_2_2024-04-02,3,1,1,1,0,0,0,1,3751
329,2,2,329_2_2024-04-02,4,1,0,0,1,0,0,0,2873
329,2,2,329_2_2024-04-02,5,1,0,0,1,0,0,0,4418
329,2,2,329_2_2024-04-02,6,0,0,0,0,0,1,1,5719
329,2,2,329_2_2024-04-02,7,1,0,0,1,0,0,0,2316
329,2,2,329_2_2024-04-02,8,0,1,0,0,1,0,0,5154
329,2,2,329_2_2024-04-02,9,1,0,0,1,0,0,0,4435
329,2,2,329_2_2024-04-02,10,0,0,0,0,0,1,1,3349
329,3,3,329_3_2024-04-02,1,1,0,0,1,0,0,0,5302
329,3,3,329_3_2024-04-02,2,1,0,0,1,0,0,0,4219
329,3,3,329_3_2024-04-02,3,0,0,0,0,0,1,1,3253
329,3,3,329_3_2024-04-02,4,0,1,0,0,1,0,0,4490
329,3,3,329_3_2024-04-02,5,0,1,0,0,1,0,0,4885
329,3,3,329_3_2024-04-02,6,1,1,1,0,0,0,1,4903
329,3,3,329_3_2024-04-02,7,0,0,0,0,0,1,1,5286
329,3,3,329_3_2024-04-02,8,1,0,0,1,0,0,0,3352
329,3,3,329_3_2024-04-02,9,0,1,0,0,1,0,0,5251
329,3,3,329_3_2024-04-02,10,1,1,1,0,0,0,1,5268
330,1,1,330_1_2024-04-11,1,0,0,0,0,0,1,1,1986
330,1,1,330_1_2024-04-11,2,1,1,1,0,0,0,1,2300
330,1,1,330_1_2024-04-11,3,1,1,1,0,0,0,1,1467
330,1,1,330_1_2024-04-11,4,1,1,1,0,0,0,1,1600
330,1,1,330_1_2024-04-11,5,0,0,0,0,0,1,1,1735
330,1,1,330_1_2024-04-11,6,1,0,0,1,0,0,0,1849
330,1,1,330_1_2024-04-11,7,1,0,0,1,0,0,0,1770
330,1,1,330_1_2024-04-11,8,0,1,0,0,1,0,0,9536
330,1,1,330_1_2024-04-11,9,0,1,0,0,1,0,0,2468
330,1,1,330_1_2024-04-11,10,0,0,0,0,0,1,1,1668
330,2,2,330_2_2024-04-11,1,0,0,0,0,0,1,1,3218
330,2,2,330_2_2024-04-11,2,1,0,0,1,0,0,0,2767
330,2,2,330_2_2024-04-11,3,0,0,0,0,0,1,1,1818
330,2,2,330_2_2024-04-11,4,1,0,0,1,0,0,0,2470
330,2,2,330_2_2024-04-11,5,0,0,0,0,0,1,1,1466
330,2,2,330_2_2024-04-11,6,0,0,0,0,0,1,1,1833
330,2,2,330_2_2024-04-11,7,1,1,1,0,0,0,1,2119
330,2,2,330_2_2024-04-11,8,1,0,0,1,0,0,0,1667
330,2,2,330_2_2024-04-11,9,1,1,1,0,0,0,1,2968
330,2,2,330_2_2024-04-11,10,0,0,0,0,0,1,1,1867
330,3,3,330_3_2024-04-11,1,1,0,0,1,0,0,0,2635
330,3,3,330_3_2024-04-11,2,0,0,0,0,0,1,1,2169
330,3,3,330_3_2024-04-11,3,0,0,0,0,0,1,1,2552
330,3,3,330_3_2024-04-11,4,0,0,0,0,0,1,1,1967
330,3,3,330_3_2024-04-11,5,0,0,0,0,0,1,1,2133
330,3,3,330_3_2024-04-11,6,1,1,1,0,0,0,1,1502
330,3,3,330_3_2024-04-11,7,1,1,1,0,0,0,1,2451
330,3,3,330_3_2024-04-11,8,0,0,0,0,0,1,1,2150
330,3,3,330_3_2024-04-11,9,1,1,1,0,0,0,1,2333
330,3,3,330_3_2024-04-11,10,1,1,1,0,0,0,1,7003
331,1,1,331_1_2024-04-29,1,0,0,0,0,0,1,1,3803
331,1,1,331_1_2024-04-29,2,0,0,0,0,0,1,1,4780
331,1,1,331_1_2024-04-29,3,1,1,1,0,0,0,1,3438
331,1,1,331_1_2024-04-29,4,0,0,0,0,0,1,1,2750
331,1,1,331_1_2024-04-29,5,1,1,1,0,0,0,1,3035
331,1,1,331_1_2024-04-29,6,1,1,1,0,0,0,1,3719
331,1,1,331_1_2024-04-29,7,1,1,1,0,0,0,1,1533
331,1,1,331_1_2024-04-29,8,1,1,1,0,0,0,1,2885
331,1,1,331_1_2024-04-29,9,0,0,0,0,0,1,1,2402
331,1,1,331_1_2024-04-29,10,0,1,0,0,1,0,0,3947
331,2,2,331_2_2024-04-29,1,1,1,1,0,0,0,1,4218
331,2,2,331_2_2024-04-29,2,1,1,1,0,0,0,1,2269
331,2,2,331_2_2024-04-29,3,0,0,0,0,0,1,1,1902
331,2,2,331_2_2024-04-29,4,0,0,0,0,0,1,1,2317
331,2,2,331_2_2024-04-29,5,0,0,0,0,0,1,1,2019
331,2,2,331_2_2024-04-29,6,1,1,1,0,0,0,1,1986
331,2,2,331_2_2024-04-29,7,0,0,0,0,0,1,1,2786
331,2,2,331_2_2024-04-29,8,1,1,1,0,0,0,1,2285
331,2,2,331_2_2024-04-29,9,1,1,1,0,0,0,1,2434
331,2,2,331_2_2024-04-29,10,0,0,0,0,0,1,1,3083
331,3,3,331_3_2024-04-29,1,1,1,1,0,0,0,1,3101
331,3,3,331_3_2024-04-29,2,1,0,0,1,0,0,0,2801
331,3,3,331_3_2024-04-29,3,0,0,0,0,0,1,1,1150
331,3,3,331_3_2024-04-29,4,1,1,1,0,0,0,1,1266
331,3,3,331_3_2024-04-29,5,1,0,0,1,0,0,0,4718
331,3,3,331_3_2024-04-29,6,0,1,0,0,1,0,0,1420
331,3,3,331_3_2024-04-29,7,0,0,0,0,0,1,1,2467
331,3,3,331_3_2024-04-29,8,0,0,0,0,0,1,1,1549
331,3,3,331_3_2024-04-29,9,1,0,0,1,0,0,0,1467
331,3,3,331_3_2024-04-29,10,0,0,0,0,0,1,1,2702
332,1,1,332_1_2024-07-10,1,0,0,0,0,0,1,1,1569
332,1,1,332_1_2024-07-10,2,0,0,0,0,0,1,1,1921
332,1,1,332_1_2024-07-10,3,0,0,0,0,0,1,1,1449
332,1,1,332_1_2024-07-10,4,0,0,0,0,0,1,1,1771
332,1,1,332_1_2024-07-10,5,1,0,0,1,0,0,0,1945
332,1,1,332_1_2024-07-10,6,1,0,0,1,0,0,0,2223
332,1,1,332_1_2024-07-10,7,1,0,0,1,0,0,0,3578
332,1,1,332_1_2024-07-10,8,1,1,1,0,0,0,1,2535
332,1,1,332_1_2024-07-10,9,0,0,0,0,0,1,1,1837
332,1,1,332_1_2024-07-10,10,1,1,1,0,0,0,1,3173
332,2,2,332_2_2024-07-10,1,0,0,0,0,0,1,1,3671
332,2,2,332_2_2024-07-10,2,1,0,0,1,0,0,0,2068
332,2,2,332_2_2024-07-10,3,0,0,0,0,0,1,1,2045
332,2,2,332_2_2024-07-10,4,1,0,0,1,0,0,0,2501
332,2,2,332_2_2024-07-10,5,1,0,0,1,0,0,0,3364
332,2,2,332_2_2024-07-10,6,1,0,0,1,0,0,0,2805
332,2,2,332_2_2024-07-10,7,0,0,0,0,0,1,1,4369
332,2,2,332_2_2024-07-10,8,0,0,0,0,0,1,1,1767
332,2,2,332_2_2024-07-10,9,1,0,0,1,0,0,0,4499
332,2,2,332_2_2024-07-10,10,0,0,0,0,0,1,1,2157
332,3,3,332_3_2024-07-10,1,1,0,0,1,0,0,0,1536
332,3,3,332_3_2024-07-10,2,0,0,0,0,0,1,1,2927
332,3,3,332_3_2024-07-10,3,1,0,0,1,0,0,0,3649
332,3,3,332_3_2024-07-10,4,1,0,0,1,0,0,0,3270
332,3,3,332_3_2024-07-10,5,0,0,0,0,0,1,1,1901
332,3,3,332_3_2024-07-10,6,1,1,1,0,0,0,1,5700
332,3,3,332_3_2024-07-10,7,1,0,0,1,0,0,0,2250
332,3,3,332_3_2024-07-10,8,0,0,0,0,0,1,1,2603
332,3,3,332_3_2024-07-10,9,0,0,0,0,0,1,1,2651
332,3,3,332_3_2024-07-10,10,0,0,0,0,0,1,1,1967
333,1,1,333_1_2024-05-09,1,1,0,0,1,0,0,0,1733
333,1,1,333_1_2024-05-09,2,0,0,0,0,0,1,1,1249
333,1,1,333_1_2024-05-09,3,1,0,0,1,0,0,0,1500
333,1,1,333_1_2024-05-09,4,0,0,0,0,0,1,1,1371
333,1,1,333_1_2024-05-09,5,0,0,0,0,0,1,1,1484
333,1,1,333_1_2024-05-09,6,1,0,0,1,0,0,0,1385
333,1,1,333_1_2024-05-09,7,1,0,0,1,0,0,0,1651
333,1,1,333_1_2024-05-09,8,1,0,0,1,0,0,0,1117
333,1,1,333_1_2024-05-09,9,0,1,0,0,1,0,0,5603
333,1,1,333_1_2024-05-09,10,0,0,0,0,0,1,1,1318
333,2,2,333_2_2024-05-09,1,0,0,0,0,0,1,1,1501
333,2,2,333_2_2024-05-09,2,1,0,0,1,0,0,0,1883
333,2,2,333_2_2024-05-09,3,0,1,0,0,1,0,0,2686
333,2,2,333_2_2024-05-09,4,1,0,0,1,0,0,0,1168
333,2,2,333_2_2024-05-09,5,0,0,0,0,0,1,1,1501
333,2,2,333_2_2024-05-09,6,1,0,0,1,0,0,0,3819
333,2,2,333_2_2024-05-09,7,0,0,0,0,0,1,1,2567
333,2,2,333_2_2024-05-09,8,1,0,0,1,0,0,0,1684
333,2,2,333_2_2024-05-09,9,1,1,1,0,0,0,1,3686
333,2,2,333_2_2024-05-09,10,0,0,0,0,0,1,1,1417
333,3,3,333_3_2024-05-09,1,0,0,0,0,0,1,1,1285
333,3,3,333_3_2024-05-09,2,1,0,0,1,0,0,0,1586
333,3,3,333_3_2024-05-09,3,1,0,0,1,0,0,0,1817
333,3,3,333_3_2024-05-09,4,1,0,0,1,0,0,0,1567
333,3,3,333_3_2024-05-09,5,0,0,0,0,0,1,1,1767
333,3,3,333_3_2024-05-09,6,0,0,0,0,0,1,1,1384
333,3,3,333_3_2024-05-09,7,1,1,1,0,0,0,1,1852
333,3,3,333_3_2024-05-09,8,1,0,0,1,0,0,0,7061
333,3,3,333_3_2024-05-09,9,0,0,0,0,0,1,1,2249
333,3,3,333_3_2024-05-09,10,0,0,0,0,0,1,1,1235
334,1,1,334_1_2024-05-07,1,0,1,0,0,1,0,0,7203
334,1,1,334_1_2024-05-07,2,1,1,1,0,0,0,1,2984
334,1,1,334_1_2024-05-07,3,0,0,0,0,0,1,1,2252
